ABOs,Original P4 CTS URN,Perseus Abbreviation,Language,Perseus text ID,Authors,Work,"Other Abbreviations (LSJ, OCD, etc)",Notes
"Perseus:abo:phi,0914,0014",urn:cts:latinLit:phi0914.phi0014.perseus-lat3,Liv. 4,Latin,Perseus:text:1999.02.0201:book=4,Titus Livius (Livy),"Ab Urbe Condita, Book 4",,
"Perseus:abo:phi,0914,0015",urn:cts:latinLit:phi0914.phi0015.perseus-lat3,Liv. 5,Latin,Perseus:text:1999.02.0202:book=5,Titus Livius (Livy),"Ab Urbe Condita, Book 5",,
"Perseus:abo:phi,0914,0016",urn:cts:latinLit:phi0914.phi0016.perseus-lat2,Liv. 6,Latin,Perseus:text:1999.02.0202:book=6,Titus Livius (Livy),"Ab Urbe Condita, Book 6",,
"Perseus:abo:phi,0914,0017",urn:cts:latinLit:phi0914.phi0017.perseus-lat2,Liv. 7,Latin,Perseus:text:1999.02.0202:book=7,Titus Livius (Livy),"Ab Urbe Condita, Book 7",,
"Perseus:abo:phi,0914,00123",urn:cts:latinLit:phi0914.phi00123.perseus-lat3,Liv. 23,Latin,Perseus:text:1999.02.0204:book=23,Titus Livius (Livy),"Ab Urbe Condita, Book 23",,
"Perseus:abo:phi,0914,00124",urn:cts:latinLit:phi0914.phi00124.perseus-lat3,Liv. 24,Latin,Perseus:text:1999.02.0204:book=24,Titus Livius (Livy),"Ab Urbe Condita, Book 24",,
"Perseus:abo:phi,0914,00125",urn:cts:latinLit:phi0914.phi00125.perseus-lat3,Liv. 25,Latin,Perseus:text:1999.02.0204:book=25,Titus Livius (Livy),"Ab Urbe Condita, Book 25",,
"Perseus:abo:phi,0914,00126",urn:cts:latinLit:phi0914.phi00126.perseus-lat2,Liv. 26,Latin,Perseus:text:1999.02.0205:book=26,Titus Livius (Livy),"Ab Urbe Condita, Book 26",,
"Perseus:abo:phi,0914,00127",urn:cts:latinLit:phi0914.phi00127.perseus-lat2,Liv. 27,Latin,Perseus:text:1999.02.0205:book=27,Titus Livius (Livy),"Ab Urbe Condita, Book 27",,
"Perseus:abo:phi,0914,00128",urn:cts:latinLit:phi0914.phi00128.perseus-lat3,Liv. 28,Latin,Perseus:text:1999.02.0206:book=28,Titus Livius (Livy),"Ab Urbe Condita, Book 28",,
"Perseus:abo:phi,0914,00129",urn:cts:latinLit:phi0914.phi00129.perseus-lat3,Liv. 29,Latin,Perseus:text:1999.02.0206:book=29,Titus Livius (Livy),"Ab Urbe Condita, Book 29",,
"Perseus:abo:phi,0914,00130",urn:cts:latinLit:phi0914.phi00130.perseus-lat3,Liv. 30,Latin,Perseus:text:1999.02.0206:book=30,Titus Livius (Livy),"Ab Urbe Condita, Book 30",,
"Perseus:abo:phi,0914,00131",urn:cts:latinLit:phi0914.phi00131.perseus-lat2,Liv. 31,Latin,Perseus:text:1999.02.0207:book=31,Titus Livius (Livy),"Ab Urbe Condita, Book 31
",,
"Perseus:abo:phi,0914,00132",urn:cts:latinLit:phi0914.phi00132.perseus-lat2,Liv. 32,Latin,Perseus:text:1999.02.0207:book=32,Titus Livius (Livy),"Ab Urbe Condita, Book 32
",,
"Perseus:abo:phi,0914,00133",urn:cts:latinLit:phi0914.phi00133.perseus-lat2,Liv. 33,Latin,Perseus:text:1999.02.0207:book=33,Titus Livius (Livy),"Ab Urbe Condita, Book 33
",,
"Perseus:abo:phi,0914,00134",urn:cts:latinLit:phi0914.phi00134.perseus-lat2,Liv. 34,Latin,Perseus:text:1999.02.0207:book=34,Titus Livius (Livy),"Ab Urbe Condita, Book 34
",,
"Perseus:abo:phi,0914,00135",urn:cts:latinLit:phi0914.phi00135.perseus-lat3,Liv. 35,Latin,Perseus:text:1999.02.0208:book=35,Titus Livius (Livy),"Ab Urbe Condita, Book 35
",,
"Perseus:abo:phi,0914,00136",urn:cts:latinLit:phi0914.phi00136.perseus-lat3,Liv. 36,Latin,Perseus:text:1999.02.0208:book=36,Titus Livius (Livy),"Ab Urbe Condita, Book 36
",,
"Perseus:abo:phi,0914,00137",urn:cts:latinLit:phi0914.phi00137.perseus-lat3,Liv. 37,Latin,Perseus:text:1999.02.0208:book=37,Titus Livius (Livy),"Ab Urbe Condita, Book 37
",,
"Perseus:abo:phi,0914,00138",urn:cts:latinLit:phi0914.phi00138.perseus-lat3,Liv. 38,Latin,Perseus:text:1999.02.0209:book=38,Titus Livius (Livy),"Ab Urbe Condita, Book 38
",,
"Perseus:abo:phi,0914,00139",urn:cts:latinLit:phi0914.phi00139.perseus-lat2,Liv. 39,Latin,Perseus:text:1999.02.0209:book=39,Titus Livius (Livy),"Ab Urbe Condita, Book 39
",,
"Perseus:abo:phi,0914,00140",urn:cts:latinLit:phi0914.phi00140.perseus-lat3,Liv. 40,Latin,Perseus:text:1999.02.0210:book=40,Titus Livius (Livy),"Ab Urbe Condita, Book 40
",,
"Perseus:abo:phi,0914,00141",urn:cts:latinLit:phi0914.phi00141.perseus-lat2,Liv. 41,Latin,Perseus:text:1999.02.0210:book=41,Titus Livius (Livy),"Ab Urbe Condita, Book 41
",,
"Perseus:abo:phi,0914,00142",urn:cts:latinLit:phi0914.phi00142.perseus-lat2,Liv. 42,Latin,Perseus:text:1999.02.0210:book=42,Titus Livius (Livy),"Ab Urbe Condita, Book 42
",,
"Perseus:abo:phi,0914,00143",urn:cts:latinLit:phi0914.phi00143.perseus-lat3,Liv. 43,Latin,Perseus:text:1999.02.0211:book=43,Titus Livius (Livy),"Ab Urbe Condita, Book 43
",,
"Perseus:abo:phi,0914,00144",urn:cts:latinLit:phi0914.phi00144.perseus-lat3,Liv. 44,Latin,Perseus:text:1999.02.0211:book=44,Titus Livius (Livy),"Ab Urbe Condita, Book 44
",,
"Perseus:abo:phi,0914,00145",urn:cts:latinLit:phi0914.phi00145.perseus-lat3,Liv. 45,Latin,Perseus:text:1999.02.0211:book=45,Titus Livius (Livy),"Ab Urbe Condita, Book 45
",,
"Perseus:abo:phi,0914,001fr",urn:cts:latinLit:phi0914.phi001fr.perseus-lat1,Liv. Frag.,Latin,Perseus:text:1999.02.0143,Titus Livius (Livy),"Ab urbe condita, fragments",,
"Perseus:abo:phi,0917,001",urn:cts:latinLit:phi0917.phi001.perseus-eng1,Luc.,English,Perseus:text:1999.02.0134,M. Annaeus Lucanus (Lucan),Pharsalia,,
"Perseus:abo:phi,0917,001",urn:cts:latinLit:phi0917.phi001.perseus-lat1,Luc.,Latin,Perseus:text:1999.02.0133,M. Annaeus Lucanus (Lucan),Pharsalia,,
"Perseus:abo:phi,0959,001",urn:cts:latinLit:phi0959.phi001.perseus-eng2,Ov. Am.,English,Perseus:text:1999.02.0069:text=Am.,P. Ovidius Naso (Ovid),Amores,,
"Perseus:abo:phi,0959,001",urn:cts:latinLit:phi0959.phi001.perseus-lat1,Ov. Am.,Latin,Perseus:text:1999.02.0068:text=Am.,P. Ovidius Naso (Ovid),Amores,,
"Perseus:abo:phi,0959,002",urn:cts:latinLit:phi0959.phi002.perseus-eng1,Ov. Ep.  ,English,Perseus:text:1999.02.0085,P. Ovidius Naso (Ovid),Epistles,Ov. H.; Ov. Her.; Ov. Epist.,
"Perseus:abo:phi,0959,002",urn:cts:latinLit:phi0959.phi002.perseus-lat1,Ov. Ep.  ,Latin,Perseus:text:1999.02.0068:text=Ep.,P. Ovidius Naso (Ovid),Epistulae ,Ov. H.; Ov. Her.; Ov. Epist.,Also known as Heroides
"Perseus:abo:phi,0959,003",urn:cts:latinLit:phi0959.phi003.perseus-eng1,Ov. Med.,English,Perseus:text:1999.02.0069:text=Med.,P. Ovidius Naso (Ovid),The Art of Beauty,Ov. Medic.; Ov. Med. Fac.,
"Perseus:abo:phi,0959,003",urn:cts:latinLit:phi0959.phi003.perseus-lat1,Ov. Med.,Latin,Perseus:text:1999.02.0068:text=Med.,P. Ovidius Naso (Ovid),Medicamina Faciei Femineae ,Ov. Medic.; Ov. Med. Fac.,
"Perseus:abo:phi,0959,004",urn:cts:latinLit:phi0959.phi004.perseus-eng1,Ov. Ars.,English,Perseus:text:1999.02.0069:text=Ars,P. Ovidius Naso (Ovid),The Art of Love,Ov. A. A. ; Ov. Ars am.,
"Perseus:abo:phi,0959,004",urn:cts:latinLit:phi0959.phi004.perseus-lat1,Ov. Ars.,Latin,Perseus:text:1999.02.0068:text=Ars,P. Ovidius Naso (Ovid),Ars Amatoria,Ov. A. A. ; Ov. Ars am.,
"Perseus:abo:phi,0959,005",urn:cts:latinLit:phi0959.phi005.perseus-eng1,Ov. Rem.,English,Perseus:text:1999.02.0069:text=Rem.,P. Ovidius Naso (Ovid),Remedia Amoris,Ov. Rem. am.; Ov. R. Am. ; R. am.,
"Perseus:abo:phi,0959,005",urn:cts:latinLit:phi0959.phi005.perseus-lat1,Ov. Rem.,Latin,Perseus:text:1999.02.0068:text=Rem.,P. Ovidius Naso (Ovid),Remedy of Love,Ov. Rem. am.; Ov. R. Am. ; R. am.,
"Perseus:abo:phi,0959,006",urn:cts:latinLit:phi0959.phi006.perseus-eng1,Ov. Met.,English,Perseus:text:1999.02.0028,P. Ovidius Naso,Metamorphoses,Ov. M.,
"Perseus:abo:phi,0959,006",urn:cts:latinLit:phi0959.phi006.perseus-eng2,Ov. Met.,English,Perseus:text:1999.02.0074,P. Ovidius Naso,Metamorphoses,Ov. M.,
"Perseus:abo:phi,0959,006",urn:cts:latinLit:phi0959.phi006.perseus-lat1,Ov. Met.,Latin,Perseus:text:1999.02.0029,P. Ovidius Naso,Metamorphoses,Ov. M.,
"Perseus:abo:phi,0959,007",urn:cts:latinLit:phi0959.phi007.perseus-lat1,Ov. Fast.,Latin,Perseus:text:2008.01.0547,P. Ovidius Naso,Fasti,Ov. F.,
"Perseus:abo:phi,0959,008",urn:cts:latinLit:phi0959.phi008.perseus-lat1,Ov. Tr.,Latin,Perseus:text:2008.01.0492,P. Ovidius Naso,Tristia,Ov. Trist.,
"Perseus:abo:phi,0959,009",urn:cts:latinLit:phi0959.phi009.perseus-lat1,Ov. Pont.,Latin,Perseus:text:2008.01.0493,P. Ovidius Naso,Ex Ponto,Ov. P.,
"Perseus:abo:phi,0959,010",urn:cts:latinLit:phi0959.phi010.perseus-lat1,Ov. Ib.,Latin,Perseus:text:2008.01.0548,P. Ovidius Naso,Ibis,,
none,urn:cts:latinLit:phi0969.phi001.perseus-lat1,Pers.,Latin,Perseus:text:2008.01.0497,Persius,Satires,Petr. S.; Petr. Sat.,
"Perseus:abo:phi,0972,001",urn:cts:latinLit:phi0972.phi001.perseus-eng1,Petr.  ,English,Perseus:text:2007.01.0027:text=Satyricon,Petronius,Satires,Petr. S.; Petr. Sat.,
"Perseus:abo:phi,0972,001",urn:cts:latinLit:phi0972.phi001.perseus-lat1,Petr.  ,Latin,Perseus:text:2007.01.0001:text=Satyricon,Petronius,Satires,Petr. S.; Petr. Sat.,
"Perseus:abo:phi,0972,001f",urn:cts:latinLit:phi0972.phi001f.perseus-eng1,Petr. Fr.,English,Perseus:text:2007.01.0027:text=Fragments,Petronius,Fragments,,Not a real work-combined with Satyricon I believe for Scaife
"Perseus:abo:phi,0972,001f",urn:cts:latinLit:phi0972.phi001f.perseus-lat1,Petr. Fr.,Latin,Perseus:text:2007.01.0001:text=Fragments,Petronius,Fragments,,Not a real work-combined with Satyricon I believe for Scaife
"Perseus:abo:phi,0972,001p",urn:cts:latinLit:phi0972.phi001p.perseus-eng1,Petr. Poems,English,Perseus:text:2007.01.0027:text=Poems,Petronius,Poems,,Not a real work-combined with Satyricon I believe for Scaife
"Perseus:abo:phi,0972,001p",urn:cts:latinLit:phi0972.phi001p.perseus-lat1,Petr. Poems,Latin,Perseus:text:2007.01.0001:text=Poems,Petronius,Poems,,Not a real work-combined with Satyricon I believe for Scaife
"Perseus:abo:phi,0975,001",urn:cts:latinLit:phi0975.phi001.perseus-eng1,Phaed.,English,Perseus:text:1999.02.0119,Phaedrus,The Fables of Phaedrus,Phaedr.,
"Perseus:abo:phi,0975,001",urn:cts:latinLit:phi0975.phi001.perseus-lat1,Phaed.,Latin,Perseus:text:1999.02.0118,Phaedrus,Fabulae Aesopiae,Phaedr.,
"Perseus:abo:phi,0978,001",urn:cts:latinLit:phi0978.phi001.perseus-eng1,Plin. Nat.,English,Perseus:text:1999.02.0137,Pliny the Elder,The Natural History,Plin. H. Nat.; Plin. H.N.,
"Perseus:abo:phi,0978,001",urn:cts:latinLit:phi0978.phi001.perseus-lat1,Plin. Nat.,Latin,Perseus:text:1999.02.0138,Pliny the Elder,Naturalis Historia,Plin. H. Nat.; Plin. H.N.,
none,urn:cts:latinLit:phi1002.phi001.perseus-lat2,Quint. Inst. Pref.,Latin,none,Quintilian,Institutio Oratoriae,Quint. Inst.; Quint.,
none,urn:cts:latinLit:phi1002.phi001.perseus-eng2,Quint. Inst. Pref.,English,none,Quintilian,Institutio Oratoriae,Quint. Inst.; Quint.,
"Perseus:abo:phi,1002,0011",urn:cts:latinLit:phi1002.phi0011.perseus-lat1,Quint. Inst. 1,Latin,Perseus:text:2007.01.0059:book=1,Quintilian,"Institutio Oratoria, Book 1",,These following URNs are deprecated-work is no longer divided up on Scaife 
"Perseus:abo:phi,1002,0012",urn:cts:latinLit:phi1002.phi0012.perseus-lat1,Quint. Inst. 2,Latin,Perseus:text:2007.01.0059:book=2,Quintilian,"Institutio Oratoria, Book 2",,
"Perseus:abo:phi,1002,0013",urn:cts:latinLit:phi1002.phi0013.perseus-lat1,Quint. Inst. 3,Latin,Perseus:text:2007.01.0059:book=3,Quintilian,"Institutio Oratoria, Book 3",,
"Perseus:abo:phi,1002,001p",urn:cts:latinLit:phi1002.phi001p.perseus-lat1,Quint. Inst. Pref.,Latin,Perseus:text:2007.01.0059:book=epTryph,Quintilian,"Institutio Oratoria, Preface",,
"Perseus:abo:phi,1002,0011",urn:cts:latinLit:phi1002.phi0011.perseus-eng1,Quint. Inst. 1,English,Perseus:text:2007.01.0060:book=1,Quintilian,"Institutio Oratoria, Book 1",,
"Perseus:abo:phi,1002,0012",urn:cts:latinLit:phi1002.phi0012.perseus-eng1,Quint. Inst. 2,English,Perseus:text:2007.01.0060:book=2,Quintilian,"Institutio Oratoria, Book 2",,
"Perseus:abo:phi,1002,0013",urn:cts:latinLit:phi1002.phi0013.perseus-eng1,Quint. Inst. 3,English,Perseus:text:2007.01.0060:book=3,Quintilian,"Institutio Oratoria, Book 3",,
"Perseus:abo:phi,1002,001p",urn:cts:latinLit:phi1002.phi001p.perseus-eng1,Quint. Inst. Pref.,English,Perseus:text:2007.01.0060:book=epTryph,Quintilian,"Institutio Oratoria, Preface",,
"Perseus:abo:phi,1002,0014",urn:cts:latinLit:phi1002.phi0014.perseus-lat1,Quint. Inst. 4,Latin,Perseus:text:2007.01.0062:book=4,Quintilian,"Institutio Oratoria, Book 4",,
"Perseus:abo:phi,1002,0015",urn:cts:latinLit:phi1002.phi0015.perseus-lat1,Quint. Inst. 5,Latin,Perseus:text:2007.01.0062:book=5,Quintilian,"Institutio Oratoria, Book 5",,
"Perseus:abo:phi,1002,0016",urn:cts:latinLit:phi1002.phi0016.perseus-lat1,Quint. Inst. 6,Latin,Perseus:text:2007.01.0062:book=6,Quintilian,"Institutio Oratoria, Book 6",,
"Perseus:abo:phi,1002,0014",urn:cts:latinLit:phi1002.phi0014.perseus-eng1,Quint. Inst. 4,English,Perseus:text:2007.01.0063:book=4,Quintilian,"Institutio Oratoria, Book 4",,
"Perseus:abo:phi,1002,0015",urn:cts:latinLit:phi1002.phi0015.perseus-eng1,Quint. Inst. 5,English,Perseus:text:2007.01.0063:book=5,Quintilian,"Institutio Oratoria, Book 5",,
"Perseus:abo:phi,1002,0016",urn:cts:latinLit:phi1002.phi0016.perseus-eng1,Quint. Inst. 6,English,Perseus:text:2007.01.0063:book=6,Quintilian,"Institutio Oratoria, Book 6",,
"Perseus:abo:phi,1002,0017",urn:cts:latinLit:phi1002.phi0017.perseus-lat1,Quint. Inst. 7,Latin,Perseus:text:2007.01.0065:book=7,Quintilian,"Institutio Oratoria, Book 7",,
"Perseus:abo:phi,1002,0018",urn:cts:latinLit:phi1002.phi0018.perseus-lat1,Quint. Inst. 8,Latin,Perseus:text:2007.01.0065:book=8,Quintilian,"Institutio Oratoria, Book 8",,
"Perseus:abo:phi,1002,0019",urn:cts:latinLit:phi1002.phi0019.perseus-lat1,Quint. Inst. 9,Latin,Perseus:text:2007.01.0065:book=9,Quintilian,"Institutio Oratoria, Book 9",,
"Perseus:abo:phi,1002,0017",urn:cts:latinLit:phi1002.phi0017.perseus-eng1,Quint. Inst. 7,English,Perseus:text:2007.01.0066:book=7,Quintilian,"Institutio Oratoria, Book 7",,
"Perseus:abo:phi,1002,0018",urn:cts:latinLit:phi1002.phi0018.perseus-eng1,Quint. Inst. 8,English,Perseus:text:2007.01.0066:book=8,Quintilian,"Institutio Oratoria, Book 8",,
"Perseus:abo:phi,1002,0019",urn:cts:latinLit:phi1002.phi0019.perseus-eng1,Quint. Inst. 9,English,Perseus:text:2007.01.0066:book=9,Quintilian,"Institutio Oratoria, Book 9",,
"Perseus:abo:phi,1002,00110",urn:cts:latinLit:phi1002.phi00110.perseus-lat1,Quint. Inst. 10,Latin,Perseus:text:2007.01.0068:book=10,Quintilian,"Institutio Oratoria, Book 10",,
"Perseus:abo:phi,1002,00111",urn:cts:latinLit:phi1002.phi00111.perseus-lat1,Quint. Inst. 11,Latin,Perseus:text:2007.01.0068:book=11,Quintilian,"Institutio Oratoria, Book 11",,
"Perseus:abo:phi,1002,00112",urn:cts:latinLit:phi1002.phi00112.perseus-lat1,Quint. Inst. 12,Latin,Perseus:text:2007.01.0068:book=12,Quintilian,"Institutio Oratoria, Book 12",,
"Perseus:abo:phi,1002,00110",urn:cts:latinLit:phi1002.phi00110.perseus-eng1,Quint. Inst. 10,English,Perseus:text:2007.01.0069:book=10,Quintilian,"Institutio Oratoria, Book 10",,
"Perseus:abo:phi,1002,00111",urn:cts:latinLit:phi1002.phi00111.perseus-eng1,Quint. Inst. 11,English,Perseus:text:2007.01.0069:book=11,Quintilian,"Institutio Oratoria, Book 11",,
"Perseus:abo:phi,1002,00112",urn:cts:latinLit:phi1002.phi00112.perseus-eng1,Quint. Inst. 12,English,Perseus:text:2007.01.0069:book=12,Quintilian,"Institutio Oratoria, Book 12",,
"Perseus:abo:phi,1014,001",urn:cts:latinLit:phi1014.phi001.perseus-lat1,Sen. Con.,Latin,Perseus:text:2008.01.0563,Seneca the Elder,Controversiae,Sen. Contr.; Sen. rhet. Contr.; Sen. Controv.,
"Perseus:abo:phi,1014,002",urn:cts:latinLit:phi1014.phi002.perseus-lat1,Sen. Exc. Con.,Latin,Perseus:text:2008.01.0564,Seneca the Elder,Excerpta Controversiae,,
"Perseus:abo:phi,1014,003",urn:cts:latinLit:phi1014.phi003.perseus-lat1,Sen. Suas.,Latin,Perseus:text:2008.01.0562,Seneca the Elder,Suasoriae,,
"Perseus:abo:phi,1014,004",urn:cts:latinLit:phi1014.phi004.perseus-lat1,Sen. Eld. Fr.,Latin,Perseus:text:2008.01.0565,Seneca the Elder,Fragmenta,,
"Perseus:abo:phi,1017,001",urn:cts:latinLit:phi1017.phi001.perseus-lat1,Sen. Her. F.,Latin,Perseus:text:2007.01.0003,"Seneca, Lucius Annaeus",Hercules Furens,Sen. Herc. Fur. ; Sen. Herc. F. ; Sen. HF,
"Perseus:abo:phi,1017,002",urn:cts:latinLit:phi1017.phi002.perseus-lat1,Sen. Tro.,Latin,Perseus:text:2007.01.0011,"Seneca, Lucius Annaeus",Troades,Sen. Troad.,
"Perseus:abo:phi,1017,003",urn:cts:latinLit:phi1017.phi003.perseus-lat1,Sen. Phoen.,Latin,Perseus:text:2007.01.0009,"Seneca, Lucius Annaeus",Phoenissae,,
"Perseus:abo:phi,1017,004",urn:cts:latinLit:phi1017.phi004.perseus-lat1,Sen. Med.,Latin,Perseus:text:2007.01.0005,"Seneca, Lucius Annaeus",Medea,,
"Perseus:abo:phi,1017,005",urn:cts:latinLit:phi1017.phi005.perseus-lat1,Sen. Phaed.,Latin,Perseus:text:2007.01.0008,"Seneca, Lucius Annaeus",Phaedra,Sen. Phaedr. ; Sen. Hippol. ; Sen. Hipp.,Also known as Hippolytus
"Perseus:abo:phi,1017,006",urn:cts:latinLit:phi1017.phi006.perseus-lat1,Sen. Oed.,Latin,Perseus:text:2007.01.0007,"Seneca, Lucius Annaeus",Oedipus,Sen. Oedip.,
"Perseus:abo:phi,1017,007",urn:cts:latinLit:phi1017.phi007.perseus-lat1,Sen. Ag.,Latin,Perseus:text:2007.01.0002,"Seneca, Lucius Annaeus",Agamemnon,Sen. Agam.,
"Perseus:abo:phi,1017,008",urn:cts:latinLit:phi1017.phi008.perseus-lat1,Sen. Thy.,Latin,Perseus:text:2007.01.0010,"Seneca, Lucius Annaeus",Thyestes,Sen. Thyest.,
"Perseus:abo:phi,1017,009",urn:cts:latinLit:phi1017.phi009.perseus-lat1,Sen. Her. O.,Latin,Perseus:text:2007.01.0004,"Seneca, Lucius Annaeus",Hercules Oetaeus,Sen. Herc. Oet.,
"Perseus:abo:phi,1017,010",urn:cts:latinLit:phi1017.phi010.perseus-lat1,Sen. Oct.,Latin,Perseus:text:2007.01.0006,"Seneca, Lucius Annaeus",Octavia,Sen. Octav.,
"Perseus:abo:phi,1017,011",urn:cts:latinLit:phi1017.phi011.perseus-eng1,Sen. Apoc.,English,Perseus:text:2007.01.0029,"Seneca, Lucius Annaeus",Apocolocyntosis,Sen.Apocol.,
"Perseus:abo:phi,1017,011",urn:cts:latinLit:phi1017.phi011.perseus-lat1,Sen. Apoc.,Latin,Perseus:text:2007.01.0028,"Seneca, Lucius Annaeus",Apocolocyntosis,Sen.Apocol.,
"Perseus:abo:phi,1017,013",urn:cts:latinLit:phi1017.phi013.perseus-lat1,Sen. Ben.,Latin,Perseus:text:2007.01.0023,"Seneca, Lucius Annaeus",De Beneficiis,Sen. Benef.  ; Sen. de Ben.,
"Perseus:abo:phi,1017,014",urn:cts:latinLit:phi1017.phi014.perseus-lat1,Sen. Cl.,Latin,Perseus:text:2007.01.0015,"Seneca, Lucius Annaeus",De Clementia,Sen.Clem.,
"Perseus:abo:phi,1017,015",urn:cts:latinLit:phi1017.phi015.perseus-lat1,Sen. Ep.,Latin,Perseus:text:2007.01.0080,"Seneca, Lucius Annaeus",Ad Lucilium Epistulae Morales,,
"Perseus:abo:phi,1020,001",urn:cts:latinLit:phi1020.phi001.perseus-lat1,Stat. Theb.,Latin,Perseus:text:2008.01.0498,Statius,Thebais,Stat. Theb.,
none,urn:cts:latinLit:phi1020.phi002.perseus-lat1,Stat. Silv.,Latin,Perseus:text:2008.01.0499,Statius,Silvae,Stat. S.,
none,urn:cts:latinLit:phi1020.phi003.perseus-lat1,Stat. Ach.,Latin,Perseus:text:2008.01.0500,Statius,Achilleis,Stat. Achil.,
none,urn:cts:latinLit:phi1035.phi001.perseus-lat1,V. Fl.,Latin,Perseus:text:2007.01.0058,C. Valerius Flaccus,Argonautica,Val. Fl.,
none,urn:cts:latinLit:phi1038.phi001.perseus-lat1,V. Max.,Latin,Perseus:text:2008.01.0675,Valerius Maximus,Facta et Dicta Memorabilia,Val. Max.,
"Perseus:abo:phi,1056,001",urn:cts:latinLit:phi1056.phi001.perseus-eng1,Vitr.,English,Perseus:text:1999.02.0073,Vitruvius Pollio,The Ten Books on Architecture,,
"Perseus:abo:phi,1056,001",urn:cts:latinLit:phi1056.phi001.perseus-lat1,Vitr.,Latin,Perseus:text:1999.02.0072,Vitruvius Pollio,De Architectura,,
"Perseus:abo:phi,1212,001",urn:cts:latinLit:phi1212.phi001.perseus-lat1,Apul. Apol.,Latin,Perseus:text:2008.01.0501,Apuleius,Apologia,App. Apol; App. Mag.,
"Perseus:abo:phi,1212,002",urn:cts:latinLit:phi1212.phi002.perseus-eng1,Apul. Met.,English,none,Apuleius,Metamorphoses,"App. Met., App. M.",
"Perseus:abo:phi,1212,002",urn:cts:latinLit:phi1212.phi002.perseus-lat1,Apul. Met.,Latin,Perseus:text:2008.01.0502,Apuleius,Metamorphoses,"App. Met., App. M.",
"Perseus:abo:phi,1212,003",urn:cts:latinLit:phi1212.phi003.perseus-lat1,Apul. Fl.,Latin,Perseus:text:2008.01.0503,Apuleius,Florida,App. Flor.,
"Perseus:abo:phi,1221,007",urn:cts:latinLit:phi1221.phi007.perseus-lat1,Aug. Anc.,Latin,Perseus:text:1999.02.0127,Augustus,Res Gestae Divi Augusti,Monum.Ancyr.,
"Perseus:abo:phi,1242,001",urn:cts:latinLit:phi1242.phi001.perseus-lat1,Flor. Epit.,Latin,Perseus:text:2008.01.0496,Florus,Epitome Rerum Romanorum,Flor.,
"Perseus:abo:phi,1254,001",urn:cts:latinLit:phi1254.phi001.perseus-eng1,Gel.,English,Perseus:text:2007.01.0072,Aulus Gellius,Attic Nights,Gell.,
"Perseus:abo:phi,1254,001",urn:cts:latinLit:phi1254.phi001.perseus-lat1,Gel.,Latin,Perseus:text:2007.01.0071,Aulus Gellius,Attic Nights,Gell.,
"Perseus:abo:phi,1276,001",urn:cts:latinLit:phi1276.phi001.perseus-lat1,Juv.,Latin,Perseus:text:2007.01.0093,Juvenal,Satires,Iuv.,
"Perseus:abo:phi,1294,002",urn:cts:latinLit:phi1294.phi002.perseus-lat1,Mart.,Latin,Perseus:text:2008.01.0506,Martial,Epigrammata,Mar. Ep.,
"Perseus:abo:phi,1318,001",urn:cts:latinLit:phi1318.phi001.perseus-lat1,Plin. Ep.,Latin,Perseus:text:1999.02.0139,Pliny,Letters,Plin. Min. Ep.,
"Perseus:abo:phi,1345,001",urn:cts:latinLit:phi1345.phi001.perseus-lat1,none,Latin,Perseus:text:2008.01.0674,Silius Italicus,Punica,Sil.; Sil. Pun.,
"Perseus:abo:phi,1348,011",urn:cts:latinLit:phi1348.abo011.perseus-eng1,Suet. Jul.,English,Perseus:text:1999.02.0132:life=jul.,Suetonius,Divus Julius ,Suet. Iul.; Suet. Caes.,
"Perseus:abo:phi,1348,011",urn:cts:latinLit:phi1348.abo011.perseus-lat1,Suet. Jul.,Latin,Perseus:text:1999.02.0061:life=jul.,Suetonius,Divus Julius ,Suet. Iul.; Suet. Caes.,
"Perseus:abo:phi,1348,012",urn:cts:latinLit:phi1348.abo012.perseus-eng1,Suet. Aug.,English,Perseus:text:1999.02.0132:life=aug.,Suetonius,Divus Augustus,,
"Perseus:abo:phi,1348,012",urn:cts:latinLit:phi1348.abo012.perseus-lat1,Suet. Aug.,Latin,Perseus:text:1999.02.0061:life=aug.,Suetonius,Divus Augustus,,
"Perseus:abo:phi,1348,013",urn:cts:latinLit:phi1348.abo013.perseus-eng1,Suet. Tib.,English,Perseus:text:1999.02.0132:life=tib.,Suetonius,Tiberius,,
"Perseus:abo:phi,1348,013",urn:cts:latinLit:phi1348.abo013.perseus-lat1,Suet. Tib.,Latin,Perseus:text:1999.02.0061:life=tib.,Suetonius,Tiberius,,
"Perseus:abo:phi,1348,014",urn:cts:latinLit:phi1348.abo014.perseus-eng1,Suet. Cal.,English,Perseus:text:1999.02.0132:life=cal.,Suetonius,Caligula,Suet. Calig,
"Perseus:abo:phi,1348,014",urn:cts:latinLit:phi1348.abo014.perseus-lat1,Suet. Cal.,Latin,Perseus:text:1999.02.0061:life=cal.,Suetonius,Caligula,Suet. Calig,
